x 	 y 	 scale 	 response
3258
1094.75,650.922,3.78198,0.226569
1081.78,422.882,7.56616,0.226337
865.462,585.337,1.83937,0.22556
1419.78,625.416,1.45356,0.225497
1257.29,511.073,1.59962,0.225458
685.651,607.066,1.35383,0.225126
757.188,823.12,2.65931,0.224332
780.259,616.317,1.33236,0.223508
694.147,650.648,1.40377,0.223048
701.926,826.638,3.03973,0.222699
1300.95,764.798,1.5262,0.222316
1040.17,306.011,3.1106,0.222097
1333.26,681.708,6.53729,0.222008
810.828,819.704,2.78742,0.221848
69.8789,770.338,1.4134,0.22105
704.161,655.8,1.96482,0.218624
1236.88,687.66,6.73131,0.218405
453.484,290.328,2.15611,0.218256
250.928,725.389,1.63959,0.218016
275.026,358.687,1.86977,0.21704
656.638,795.004,1.47461,0.217035
265.481,728.478,4.34851,0.216885
387.239,602.493,1.94901,0.216823
725.585,672.96,6.67866,0.215877
1118.69,389.517,6.60674,0.21565
698.073,636.252,1.17732,0.215509
355.823,507.656,1.86106,0.21486
939.205,516.599,1.17047,0.214641
275.091,352.351,2.1015,0.214525
1289.08,721.575,1.3428,0.214442
147.061,772.876,3.84932,0.214127
661.883,794.9,1.93161,0.212731
1439.68,675.348,6.69136,0.21266
984.225,21.2001,1.81232,0.212046
579.502,364.931,7.92335,0.211587
645.532,683.945,1.60011,0.211289
1362.15,680.134,6.6664,0.211011
644.832,703.295,2.74889,0.210783
184.67,747.872,1.43191,0.210223
137.841,774.222,3.49296,0.210059
740.268,654.236,1.38637,0.209796
316.941,456.055,3.50999,0.208951
575.934,347.9,1.72039,0.208715
1259.66,686.336,6.6357,0.208338
1213.78,689.367,6.41989,0.207737
788.061,776.339,1.80298,0.207094
650.88,703.038,2.98846,0.20661
586.717,368.667,1.59444,0.205589
408.174,758.142,8.27195,0.204184
565.468,345.916,3.25209,0.203739
285.103,519.397,1.81222,0.202135
202.229,578.049,2.06907,0.19982
389.714,940.484,1.5488,0.199023
875.943,613.266,2.6283,0.197819
779.142,593.823,1.33971,0.197753
274.948,341.287,3.10391,0.197247
583.834,334.681,3.44151,0.19658
866.38,900.017,1.40669,0.196037
649.747,795.368,1.31789,0.195971
571.284,329.712,6.07972,0.195897
383.698,951.373,1.24932,0.195052
81.8647,732.143,3.30144,0.194761
879.048,446.514,1.43803,0.194631
393.416,714.189,3.43798,0.19302
892.652,89.8265,1.30645,0.192988
394.863,715.925,1.96672,0.1929
124.028,652.511,1.70605,0.192542
919.139,718.009,1.89656,0.192438
721.967,665.776,2.02689,0.192393
264.211,954.131,1.53541,0.191575
901.76,626.153,3.31778,0.191162
54.0846,719.89,1.90787,0.190811
416.191,712.256,3.35153,0.189886
743.023,656.029,3.39816,0.189709
771.194,853.492,1.73514,0.188781
298.406,656.388,8.92374,0.188435
799.964,693.312,1.65169,0.188397
635.951,703.63,2.22287,0.188011
1101.79,601.316,2.8301,0.187673
899.185,627.08,1.92334,0.187628
69.2459,707.118,1.76132,0.187455
503.916,682.741,2.00759,0.187283
1235.47,422.95,1.56156,0.186868
111.778,660.073,5.65042,0.18667
431.548,609.875,1.418,0.186514
387.18,592.257,1.59963,0.18633
431.083,592.59,1.56519,0.186206
33.176,499.717,1.41664,0.186091
405.462,761.964,2.17049,0.185938
255.639,466.55,3.66613,0.185789
587.657,343.065,1.87459,0.184032
248.168,477.735,1.50472,0.18337
131.115,644.724,1.74378,0.183268
781.028,631.452,1.31611,0.182985
988.212,398.73,1.81535,0.181393
750.881,595.491,1.29205,0.181326
168.261,633.652,1.97674,0.181238
555.352,343.814,5.94539,0.180527
713.975,789.772,1.57576,0.180073
461.932,490.172,4.1371,0.179647
737.95,586.025,1.44951,0.179642
737.255,664.714,2.76873,0.179433
107.761,704.475,2.89865,0.179216
891.389,627.674,3.42843,0.177806
571.033,356.249,1.65822,0.177498
1047.19,316.804,1.63514,0.17736
709.138,655.6,1.62944,0.177224
788.203,736.438,1.59762,0.176873
778.742,586.68,1.29011,0.175914
580.89,326.248,3.08442,0.175369
869.107,641.72,1.19455,0.175078
331.024,425.971,3.14204,0.174658
823.763,712.048,1.3506,0.174557
816.037,728.717,2.77368,0.174191
352.963,362.585,1.60345,0.173721
192.964,594.206,2.65185,0.173712
589.751,328.236,1.48388,0.173622
1423.05,585.278,3.12934,0.173446
1118.32,400.839,3.1993,0.172721
653.179,806.464,2.67409,0.172388
579.889,340.303,2.38039,0.171932
947.11,407.119,3.33799,0.17137
1166.19,640.087,1.31893,0.170144
1409.36,765.061,1.54577,0.169937
1189.19,457.705,3.04926,0.169866
816.793,712.579,1.35536,0.169805
992.229,491.674,3.1649,0.169776
806.531,713.204,1.40433,0.168855
342.917,455.912,3.37432,0.168206
745.292,670.946,2.90799,0.166954
1123.14,410.732,6.28576,0.165956
987.162,29.469,1.38298,0.164802
823.308,663.894,1.50185,0.164771
146.789,651.925,1.51172,0.163806
440.969,770.594,1.34071,0.163534
991.536,32.0452,1.62303,0.163472
486.242,684.205,1.62933,0.162074
818.029,727.191,1.75431,0.161916
508.935,688.908,1.572,0.160976
759.754,845.993,3.36343,0.160753
1410.89,574.126,1.7308,0.16057
1311.89,474.892,2.77526,0.160487
218.978,548.907,1.26154,0.160439
620.157,807.696,1.4927,0.160432
789.391,714.408,1.30389,0.160248
37.36,765.955,1.46245,0.160039
774.798,579.12,1.44532,0.15951
1115.47,396.23,1.6961,0.159397
760.973,799.115,1.2917,0.159113
721.846,589.131,1.63945,0.15896
285.31,613.937,1.65746,0.158945
824.771,850.528,1.42639,0.158729
1201.29,638.825,1.29014,0.158661
680.331,703.066,1.64848,0.158601
453.317,278.292,1.28955,0.15833
582.958,341.803,1.55574,0.158143
885.469,634.225,1.43386,0.158136
1423.03,741.305,1.77759,0.158099
565.218,355.172,1.91379,0.15741
37.2678,762.137,1.54669,0.156354
776.749,776.33,1.2325,0.155891
1003.62,32.8335,1.70558,0.155789
1062.85,607.235,1.61821,0.155581
373.333,695.952,1.16969,0.155497
265.314,935.058,3.54407,0.155456
113.324,659.108,1.32586,0.1546
554.49,350.629,4.21754,0.154546
578.294,327.668,1.93405,0.154383
665.26,703.046,1.59392,0.154212
578.614,352.264,2.03857,0.15377
1096.81,431.815,1.73198,0.153477
658.099,608.871,1.45576,0.153402
780.862,778.474,1.47004,0.15308
48.6986,690.919,3.08961,0.153063
100.686,716.942,1.90016,0.15289
398.9,600.194,1.7488,0.152755
1074.1,604.199,1.59683,0.152696
1229.04,421.83,1.26845,0.152635
879.914,315.082,1.71804,0.152593
661.557,592.466,1.18049,0.15238
807.894,671.701,2.81424,0.152093
27.6107,838.241,1.39091,0.151756
589.225,794.75,1.49265,0.15163
575.72,322.99,1.31876,0.151384
158.942,758.288,1.26986,0.15134
74.8588,827.993,3.01349,0.150672
120.155,707.715,1.3498,0.150611
445.663,756.898,3.2439,0.150546
259.503,719.273,3.09816,0.150194
144.889,805.206,1.39567,0.150138
767.109,761.73,2.79462,0.149641
421.053,600.323,1.46047,0.148784
24.7631,834.652,1.46847,0.148742
873.346,628.335,1.53805,0.148085
1413.65,578.265,1.57322,0.148049
729.282,588.108,1.69011,0.147806
222.122,542.092,1.49627,0.14772
420.919,593.431,1.53327,0.147447
699.692,719.852,1.20799,0.147165
393.108,599.593,1.70817,0.147114
418.113,757.078,1.84642,0.147096
74.9363,702.047,1.61844,0.147082
402.515,522.761,1.33574,0.147048
329.463,455.008,3.5003,0.146625
958.219,373.336,3.56643,0.146525
220.143,524.712,1.49184,0.14651
108.145,700.182,1.2754,0.146343
748.59,910.959,2.038,0.146144
285.647,607.923,3.60408,0.146134
440.335,472.54,1.61451,0.145931
413.683,769.437,3.01671,0.145708
806.288,746.321,1.9828,0.145427
471.039,754.311,3.06403,0.145361
621.717,704.638,2.0457,0.145142
1163.29,643.864,1.68901,0.145032
1409.06,579.785,3.05464,0.145006
134.148,763.654,1.40105,0.144941
1192.18,639.022,1.37874,0.144611
27.9577,834.384,1.5657,0.14386
223.639,536.258,3.37131,0.143606
559.217,706.961,2.78596,0.143205
240.031,706.169,1.1836,0.143128
1186.84,454.146,1.84915,0.14253
1252.86,494.025,1.93697,0.142426
747.144,911.105,2.68894,0.142079
934.791,377.849,3.45905,0.141951
435.994,517.211,1.22273,0.14195
753.263,655.742,1.28534,0.141928
442.147,791.962,2.93035,0.141756
943.097,379.15,1.55088,0.141004
1328.7,543.96,3.08874,0.140894
709.546,661.925,1.40561,0.140697
673.555,797.093,1.70188,0.14056
68.9021,752.613,3.22816,0.140018
739.527,792.188,1.3972,0.139803
1332.95,542.771,1.62528,0.13932
37.0867,810.13,1.65916,0.139224
1179.35,442.865,1.89344,0.139196
1383.04,741.083,1.61524,0.13908
27.08,763.886,3.71041,0.138928
455.794,786.275,3.16163,0.138219
218.902,699.65,1.53998,0.1382
231.567,733.225,1.27448,0.138044
421.108,604.859,1.53537,0.137835
567.464,317.365,1.43159,0.137647
499.063,782.113,1.59008,0.137554
1221.19,414.377,2.97258,0.137478
857.592,590.731,1.31469,0.137319
97.4415,730.09,3.0771,0.137314
98.1167,700.864,1.59119,0.137263
189.78,606.835,1.32315,0.137115
858.354,616.889,1.67792,0.13707
1109.19,384.831,1.92073,0.136995
437.072,754.424,1.42059,0.13686
994.63,508.632,1.61651,0.136844
407.884,783.339,1.7381,0.136714
458.934,526.815,7.48276,0.136506
878.917,627.92,1.71804,0.136401
1090.31,415.14,3.08196,0.13638
435.041,355.58,2.9085,0.136378
599.262,348.547,6.3219,0.136234
726.166,680.183,1.86414,0.136006
247.115,689.082,1.35945,0.135975
191.983,579.57,1.25477,0.135966
954.762,295.909,2.12534,0.135844
1169.64,643.269,1.54042,0.135776
742.704,792.16,1.4555,0.13561
501.801,790.003,1.83569,0.135553
1417.33,576.277,1.55126,0.135544
119.682,665.347,2.81207,0.135251
348.938,434.881,1.61159,0.134851
722.692,718.354,1.25044,0.134837
1124.37,317.423,6.02822,0.134613
1108.28,650.894,2.17761,0.134574
333.265,430.197,1.67443,0.134193
316.186,436.755,3.68341,0.133959
453.963,756.306,3.3435,0.133899
946.789,515.275,1.75599,0.133828
143.686,811.328,2.59629,0.133761
1250.82,499.74,3.04379,0.133559
962.381,149.664,1.49166,0.133456
461.586,508.488,3.52296,0.133396
748.825,717.012,1.45877,0.133147
64.9488,740.411,2.86929,0.133036
1066.29,612.691,1.74577,0.132987
955.433,196.939,1.92238,0.132868
733.873,876.337,1.99984,0.132807
186.84,613.869,1.59783,0.132701
150.036,805.53,1.73285,0.132666
668.858,799.104,2.82166,0.132486
426.597,604.846,6.33746,0.132435
421.519,466.313,3.06806,0.13235
1254.69,498.892,1.66501,0.13225
1420.11,629.902,1.81104,0.131952
167.792,618.363,3.22,0.131779
63.0347,823.603,1.54973,0.131749
918.048,184.659,1.51577,0.131739
1322.47,545.667,5.91202,0.131464
457.797,285.597,1.51159,0.131386
335.959,430.898,2.67166,0.131277
973.6,471.922,1.36709,0.131156
400.965,758.357,1.57676,0.131117
583.324,352.458,1.4804,0.131065
508.698,777.618,1.78697,0.130704
883.536,628.191,1.92456,0.130488
766.016,854.208,1.90659,0.130297
1176.5,448.276,3.09562,0.129815
952.315,343.371,1.46189,0.129617
955.124,475.146,1.43183,0.129545
1303.11,761.285,1.47789,0.129533
116.997,763.977,1.31338,0.129517
437.673,356.893,1.71354,0.12939
962.93,466.916,1.18929,0.129379
491.374,754.186,1.19251,0.129245
220.171,552.879,1.39301,0.129204
99.9934,728.256,1.65069,0.129129
437.039,533.232,2.26905,0.129112
215.732,565.959,2.97106,0.129054
40.9644,773.444,4.09053,0.128869
1277.17,495.122,3.22611,0.128688
1336.94,541.04,1.57797,0.128574
217.522,559.892,1.58781,0.128508
515.768,780.539,7.05755,0.128455
416.151,469.275,5.50947,0.128431
481.276,786.167,1.84973,0.128302
1110.1,389.689,1.57766,0.127925
931.042,357.747,1.51116,0.127912
285.28,672.473,1.80912,0.127731
335.989,445.509,2.83658,0.127721
294.111,609.828,1.40124,0.127714
551.323,375.731,1.65919,0.127496
812.552,666.992,1.21299,0.127448
759.35,601.519,1.16054,0.127279
1082.19,200.149,1.39221,0.12717
142.696,823.908,3.42483,0.127156
355.867,515.099,1.58903,0.127118
916.911,201.411,1.43536,0.127113
1244.41,501.006,5.94479,0.126963
959.081,471.045,1.53253,0.126826
934.035,347.132,1.58279,0.126732
473.624,790.847,1.92348,0.12668
1109.85,410.882,1.34254,0.126647
83.4062,699.973,1.75919,0.126528
867.721,614.092,2.04249,0.126392
1419.9,563.312,3.22287,0.12637
305.004,330.87,1.23192,0.125892
185.741,610.335,6.32753,0.125675
942.356,363.755,1.59337,0.125643
509.702,785.418,1.87485,0.125306
1105.91,389.892,3.10313,0.125295
481.868,679.149,2.73798,0.125033
994.984,611.254,1.20444,0.124945
778.846,777.225,3.03594,0.124859
230.783,956.02,3.01557,0.124655
1138.95,382.935,3.61682,0.124296
322.879,445.264,2.89993,0.124136
67.6037,740.733,1.65436,0.124012
425.354,713.883,1.40447,0.123979
940.165,356.124,1.51331,0.123855
312.837,542.006,1.91403,0.123831
78.4328,703.866,1.57496,0.123786
1339.47,527.934,3.34986,0.12368
958.448,352.506,1.41062,0.123556
942.182,306.15,1.36638,0.123524
361.947,363.875,1.68224,0.123271
173.896,603.623,3.29274,0.123263
1287.91,464.699,3.17193,0.123253
574.012,795.356,1.56185,0.123211
889.181,450.718,1.31798,0.123056
457.652,548.378,3.47442,0.122791
1341.78,523.831,6.22672,0.122667
788.926,854.226,3.03591,0.122158
943.177,345.283,1.54851,0.12209
249.708,395.3,1.47919,0.122067
695.648,723.494,2.52266,0.121713
1000.79,23.4694,1.56314,0.121667
1038.91,176.926,1.83664,0.121313
939.098,369.777,1.94798,0.121285
96.3389,780.012,1.60207,0.120759
480.229,778.207,1.75782,0.120755
942.649,181.27,1.6661,0.120747
755.508,730.172,1.58242,0.120684
826.809,873.125,3.34417,0.120554
469.797,485.205,3.46029,0.120508
115.976,690.392,2.65998,0.120469
486.866,654.596,1.20346,0.120309
148.446,947.825,1.97135,0.120081
1258.43,497.293,1.38901,0.120061
95.5238,717.362,1.84316,0.120047
311.688,500.287,2.82575,0.119838
139.304,805.523,1.54365,0.119755
365.189,603.173,1.68039,0.119463
432.111,533.061,1.96916,0.119311
116.051,666.994,1.70582,0.119293
64.4607,758.567,5.9264,0.119183
906.707,661.025,3.4009,0.11916
941.293,479.63,4.19909,0.119132
905.564,666.899,1.90728,0.119059
707.411,786.781,1.55495,0.118791
755.676,717.142,1.23452,0.118767
480.558,753.404,3.16656,0.11872
1331.16,554.227,1.51157,0.118535
428.121,597.546,1.55777,0.118422
804.23,733.352,3.86342,0.118397
933.011,492.776,1.99951,0.118385
1412.04,590.613,1.51104,0.117724
811.89,716.379,2.80527,0.117711
426.568,780.368,2.92001,0.117477
1135.83,393.784,2.76237,0.117388
973.052,495.691,3.19225,0.116978
72.3866,735.013,1.7361,0.11696
1265.27,480.04,6.90106,0.116937
946.769,512.687,3.30318,0.116685
72.9685,767.263,1.49795,0.116635
96.8479,686.787,1.68104,0.116526
397.77,750.856,1.46576,0.116517
328.89,437.51,3.31604,0.116504
737.856,688.227,1.28503,0.116319
592.98,369.552,3.30151,0.116309
246.967,728.319,1.68867,0.116302
190.65,736.755,1.72128,0.11617
70.1397,748.339,1.63523,0.116149
935.325,411.318,1.67009,0.11614
573.92,316.261,1.45293,0.116102
488.172,701.578,6.11959,0.116063
888.791,387.999,1.37108,0.115722
1157.35,640.424,3.85445,0.11545
670.634,789.58,1.82889,0.115444
947.85,579.94,3.10116,0.115367
271.83,362.27,1.42343,0.115348
1262.09,484.376,3.36986,0.115321
966.923,469.544,1.53351,0.115285
967.177,374.532,1.57043,0.115281
128.654,698.572,1.5097,0.115217
69.868,701.818,1.55083,0.115128
896.923,631.214,1.60671,0.114997
305.872,526.061,1.91891,0.114986
739.236,679.885,3.09747,0.114984
546.051,346.307,3.28802,0.114895
905.059,668.875,2.67728,0.114887
1177.81,683.455,3.1115,0.114811
1295.93,477.838,3.07169,0.114753
1095.73,407.331,3.49943,0.114679
886.107,623.815,1.35252,0.114648
978.672,356.798,1.48785,0.114609
527.438,737.938,1.47702,0.114174
969.33,403.027,3.53607,0.114135
423.965,597.223,1.34977,0.113956
461.345,772.594,1.33171,0.113899
593.248,742.092,2.89033,0.113875
244.942,703.124,1.65533,0.113863
514.343,739.446,1.31228,0.113711
784.385,783.188,1.70792,0.113705
1420.72,573.949,1.24223,0.113611
450.304,275.618,1.5837,0.113383
278.151,355.719,1.43573,0.11334
490.03,679.224,2.86193,0.113268
111.261,682.051,3.50506,0.113117
262.709,448.294,7.15181,0.113101
73.0303,744.15,5.44403,0.113042
798.651,673.032,1.79061,0.113042
677.203,788.901,1.81587,0.113022
487.261,742.186,1.38327,0.112838
720.395,793.378,1.56757,0.112815
925.132,348.879,1.63011,0.112707
947.924,264.182,1.84839,0.112677
218.565,702.07,2.90058,0.112633
1105.97,403.077,3.39767,0.112605
1431.29,570.672,1.71932,0.112578
962.078,170.752,2.89735,0.112524
1173.96,421.506,3.45388,0.112398
439.413,747.201,1.28108,0.111996
964.675,463.525,1.30308,0.111867
384.237,527.015,1.20789,0.111651
140.19,820.107,1.63619,0.111622
426.145,601.898,1.34985,0.111611
53.9881,771.387,5.25702,0.111574
295.805,708.449,1.31009,0.111557
462.001,792.95,1.90408,0.111517
129.851,823.371,3.30816,0.111474
500.606,740.848,1.46089,0.111449
946.802,566.298,2.79393,0.11139
512.925,784.972,2.7579,0.111333
80.46,691.677,1.55495,0.111314
1245,769.602,1.50386,0.11125
350.582,438.823,1.66632,0.111181
1134.17,687.954,3.10493,0.111097
1179.29,458.129,1.53149,0.111058
737.009,785.742,1.60673,0.111003
410.184,749.756,1.48418,0.110905
316.764,551.327,7.39985,0.110651
230.837,695.716,1.57327,0.110538
552.67,380.542,3.31435,0.110481
118.328,653.453,1.54437,0.110402
67.1497,814.459,2.85149,0.110214
27.4177,753.882,1.93116,0.110213
1406.98,557.108,3.41842,0.11017
117.212,686.769,1.53402,0.11016
454.915,769.11,2.61507,0.110141
694.696,787.74,1.46283,0.110125
952.303,303.855,1.34252,0.110096
314.232,680.694,1.61169,0.110079
447.845,745.987,1.44474,0.109911
794.409,673.212,2.8844,0.109886
760.784,719.794,2.79344,0.109422
797.973,732.006,1.7537,0.109324
88.039,762.91,6.67939,0.109292
1031.32,159.029,2.98382,0.108978
1271.95,493.947,1.7614,0.108934
1454.08,753.926,1.38769,0.108616
964.233,512.928,1.46439,0.108611
952.694,398.649,1.66085,0.108446
920.541,184.372,2.93837,0.108411
1272.38,678.897,3.17521,0.108404
976.306,185.645,1.62874,0.108269
1106.73,249.585,1.20298,0.108266
727.94,721.06,2.81394,0.108241
405.979,750.431,1.33022,0.108224
571.472,793.239,2.9261,0.10807
964.293,170.373,1.73093,0.108043
1424.13,668.954,3.42539,0.108038
454.689,418.142,1.15859,0.108026
1199.18,445.376,1.86313,0.107914
970.543,339.551,1.44541,0.107869
1309.84,761.231,1.55391,0.10784
1185.31,446.902,1.92455,0.10775
950.281,348.762,1.71562,0.107701
898.984,633.835,3.46993,0.107693
294.303,682.646,1.29164,0.107659
304.788,346.271,1.57293,0.10759
604.351,788.16,3.81074,0.107428
1346,673.816,3.29545,0.107381
1033.25,192.987,1.76327,0.107334
1326.32,520.147,3.16801,0.107288
403.789,790.258,1.44666,0.107156
1150.93,867.261,1.96515,0.106956
1033.07,160.3,1.76008,0.106924
547.811,707.409,2.00004,0.106916
431.682,769.971,2.00005,0.106798
549.188,332.66,1.64909,0.106789
371.891,315.836,1.46657,0.106694
687.547,795.266,1.59361,0.106429
477.416,458.198,3.49726,0.106363
1200.79,683.289,3.23365,0.106278
58.1498,773.907,3.29862,0.106213
949.76,484.936,1.57081,0.106045
887.688,649.057,2.80183,0.105971
743.407,720.336,2.95864,0.105957
282.08,611.153,1.55158,0.10594
375.577,349.221,2.85357,0.105781
937.691,309.343,2.94549,0.105599
1452.28,668.469,2.79611,0.105588
925.561,410.875,3.31344,0.105466
952.771,357.323,1.43165,0.105399
976.138,181.185,1.67353,0.105374
943.671,359.049,1.45931,0.105336
711.516,722.165,2.63773,0.104956
815.719,781.898,1.5418,0.104952
1421.1,638.968,1.32734,0.104926
430.538,513.955,1.52256,0.104626
250.705,721.023,1.95525,0.104514
793.884,683.941,1.52049,0.104493
312.939,509.829,1.52889,0.104489
777.237,718.267,2.97659,0.104467
730.844,785.946,1.64798,0.104427
584.959,729.171,2.86872,0.104427
358.816,511.723,1.32096,0.10429
976.363,348.819,1.48353,0.104116
472.677,487.596,5.66831,0.103936
1212.06,670.881,1.47203,0.103783
1213.49,447.375,6.59531,0.103661
777.958,783.979,1.53393,0.103617
821.708,655.753,1.36004,0.103522
65.8987,730.572,1.83047,0.103445
313.163,647.335,1.85726,0.103422
947.953,307.066,2.97461,0.103414
313.183,579.57,3.20466,0.103387
941.074,350.713,1.65087,0.103376
26.8087,750.606,3.11197,0.103224
1437.38,559.089,1.49208,0.102992
1160.95,665.956,1.44806,0.102984
989.908,635.337,1.62396,0.102981
779.927,670.2,1.55326,0.102817
1262.22,495.948,1.22489,0.102784
890.231,519,1.7394,0.10264
133.289,676.907,2.4706,0.102585
297.634,502.971,2.55699,0.102544
712.381,649.621,3.23864,0.10251
91.1054,740.267,6.50117,0.102498
247.453,720.544,3.07969,0.102477
618.091,789.808,1.71398,0.102396
316.257,531.246,4.10866,0.102352
735.338,882.044,1.19141,0.102224
1047.57,176.763,5.47825,0.102174
